year,month,day,temperature oslo,temperature bergen,temperature trondheim,temperature tromso,10 days ago,9 days ago,8 days ago,7 days ago,6 days ago,5 days ago,4 days ago,3 days ago,2 days ago,1 day ago,today,tomorrow
12,12,22,-5.5,-5.2,-6.3,-1.5,490.68,455.45,305.86,267.62,268.41,313.56,351.64,357.28,310.75,293.11,276.16,261.92
12,12,23,-4.6,0.3,-4.9,-3.7,455.45,305.86,267.62,268.41,313.56,351.64,357.28,310.75,293.11,276.16,261.92,267.23
12,12,24,-4.6,0.9,-3.6,-4.8,305.86,267.62,268.41,313.56,351.64,357.28,310.75,293.11,276.16,261.92,267.23,261.5
12,12,25,-2.5,2.4,-6.9,-6.0,267.62,268.41,313.56,351.64,357.28,310.75,293.11,276.16,261.92,267.23,261.5,261.25
12,12,26,-0.4,2.5,-8.4,-4.9,268.41,313.56,351.64,357.28,310.75,293.11,276.16,261.92,267.23,261.5,261.25,272.55
12,12,27,-5.3,-1.1,-2.7,-6.0,313.56,351.64,357.28,310.75,293.11,276.16,261.92,267.23,261.5,261.25,272.55,272.0
12,12,28,-5.8,1.4,-1.1,-2.8,351.64,357.28,310.75,293.11,276.16,261.92,267.23,261.5,261.25,272.55,272.0,254.04
12,12,29,1.1,6.5,3.0,-1.4,357.28,310.75,293.11,276.16,261.92,267.23,261.5,261.25,272.55,272.0,254.04,237.25
12,12,30,3.2,4.3,3.8,1.1,310.75,293.11,276.16,261.92,267.23,261.5,261.25,272.55,272.0,254.04,237.25,235.82
12,12,31,2.9,5.7,-0.2,0.6,293.11,276.16,261.92,267.23,261.5,261.25,272.55,272.0,254.04,237.25,235.82,233.01
13,01,01,1.0,2.7,0.6,-6.0,276.16,261.92,267.23,261.5,261.25,272.55,272.0,254.04,237.25,235.82,233.01,269.3
13,01,02,-2.7,2.7,2.7,-4.3,261.92,267.23,261.5,261.25,272.55,272.0,254.04,237.25,235.82,233.01,269.3,256.89
13,01,03,-0.8,7.0,3.9,-3.3,267.23,261.5,261.25,272.55,272.0,254.04,237.25,235.82,233.01,269.3,256.89,253.87
13,01,04,1.9,7.5,3.6,-1.3,261.5,261.25,272.55,272.0,254.04,237.25,235.82,233.01,269.3,256.89,253.87,258.16
13,01,05,0.3,6.5,3.5,0.9,261.25,272.55,272.0,254.04,237.25,235.82,233.01,269.3,256.89,253.87,258.16,254.88
13,01,06,0.0,5.8,4.0,2.9,272.55,272.0,254.04,237.25,235.82,233.01,269.3,256.89,253.87,258.16,254.88,281.94
13,01,07,0.1,5.3,1.5,1.5,272.0,254.04,237.25,235.82,233.01,269.3,256.89,253.87,258.16,254.88,281.94,296.42
13,01,08,-0.8,2.9,3.5,0.3,254.04,237.25,235.82,233.01,269.3,256.89,253.87,258.16,254.88,281.94,296.42,287.94
13,01,09,-1.5,3.5,-0.1,1.6,237.25,235.82,233.01,269.3,256.89,253.87,258.16,254.88,281.94,296.42,287.94,297.48
13,01,10,-0.7,-1.0,-2.1,1.2,235.82,233.01,269.3,256.89,253.87,258.16,254.88,281.94,296.42,287.94,297.48,305.65
13,01,11,-4.4,-3.4,-7.1,1.3,233.01,269.3,256.89,253.87,258.16,254.88,281.94,296.42,287.94,297.48,305.65,297.13
13,01,12,-9.3,-5.1,-9.5,2.0,269.3,256.89,253.87,258.16,254.88,281.94,296.42,287.94,297.48,305.65,297.13,290.44
13,01,13,-13.6,-4.7,-10.1,1.1,256.89,253.87,258.16,254.88,281.94,296.42,287.94,297.48,305.65,297.13,290.44,341.62
13,01,14,-12.4,-2.3,-11.5,0.2,253.87,258.16,254.88,281.94,296.42,287.94,297.48,305.65,297.13,290.44,341.62,352.78
13,01,15,-8.9,-5.9,-11.1,-4.8,258.16,254.88,281.94,296.42,287.94,297.48,305.65,297.13,290.44,341.62,352.78,376.38
13,01,16,-8.7,-3.6,-8.8,-1.6,254.88,281.94,296.42,287.94,297.48,305.65,297.13,290.44,341.62,352.78,376.38,396.62
13,01,17,-6.1,-4.0,-8.5,-0.5,281.94,296.42,287.94,297.48,305.65,297.13,290.44,341.62,352.78,376.38,396.62,354.21
13,01,18,-8.7,-4.4,-10.7,2.5,296.42,287.94,297.48,305.65,297.13,290.44,341.62,352.78,376.38,396.62,354.21,299.08
13,01,19,-13.1,-5.9,-7.3,-0.8,287.94,297.48,305.65,297.13,290.44,341.62,352.78,376.38,396.62,354.21,299.08,286.64
13,01,20,-4.8,-4.8,-4.6,-2.9,297.48,305.65,297.13,290.44,341.62,352.78,376.38,396.62,354.21,299.08,286.64,307.62
13,01,21,-7.1,-4.9,-8.5,1.2,305.65,297.13,290.44,341.62,352.78,376.38,396.62,354.21,299.08,286.64,307.62,350.21
13,01,22,-13.0,-6.3,-12.6,-3.5,297.13,290.44,341.62,352.78,376.38,396.62,354.21,299.08,286.64,307.62,350.21,404.27
13,01,23,-13.3,-4.9,-7.9,-4.1,290.44,341.62,352.78,376.38,396.62,354.21,299.08,286.64,307.62,350.21,404.27,413.69
13,01,24,-9.0,-2.2,-6.8,-3.6,341.62,352.78,376.38,396.62,354.21,299.08,286.64,307.62,350.21,404.27,413.69,376.92
13,01,25,-11.8,-0.5,-7.7,-5.6,352.78,376.38,396.62,354.21,299.08,286.64,307.62,350.21,404.27,413.69,376.92,277.88
13,01,26,-4.7,0.9,-2.5,-6.5,376.38,396.62,354.21,299.08,286.64,307.62,350.21,404.27,413.69,376.92,277.88,268.26
13,01,27,-3.7,2.9,-2.7,-8.9,396.62,354.21,299.08,286.64,307.62,350.21,404.27,413.69,376.92,277.88,268.26,281.08
13,01,28,0.2,3.7,0.2,-6.7,354.21,299.08,286.64,307.62,350.21,404.27,413.69,376.92,277.88,268.26,281.08,275.83
13,01,29,1.0,4.6,-1.4,-6.7,299.08,286.64,307.62,350.21,404.27,413.69,376.92,277.88,268.26,281.08,275.83,264.4
13,01,30,2.0,5.1,0.4,-3.8,286.64,307.62,350.21,404.27,413.69,376.92,277.88,268.26,281.08,275.83,264.4,267.45
13,01,31,1.2,1.9,-0.1,-2.8,307.62,350.21,404.27,413.69,376.92,277.88,268.26,281.08,275.83,264.4,267.45,286.84
13,02,01,-5.8,-1.6,-1.4,-5.9,350.21,404.27,413.69,376.92,277.88,268.26,281.08,275.83,264.4,267.45,286.84,271.44
13,02,02,-6.6,0.5,1.1,-3.6,404.27,413.69,376.92,277.88,268.26,281.08,275.83,264.4,267.45,286.84,271.44,267.62
13,02,03,-4.3,0.6,-3.8,-9.2,413.69,376.92,277.88,268.26,281.08,275.83,264.4,267.45,286.84,271.44,267.62,274.01
13,02,04,-2.0,2.5,-4.5,-9.0,376.92,277.88,268.26,281.08,275.83,264.4,267.45,286.84,271.44,267.62,274.01,275.67
13,02,05,-3.7,1.8,-3.2,-2.3,277.88,268.26,281.08,275.83,264.4,267.45,286.84,271.44,267.62,274.01,275.67,292.5
13,02,06,-0.4,0.3,-2.5,-5.8,268.26,281.08,275.83,264.4,267.45,286.84,271.44,267.62,274.01,275.67,292.5,305.21
13,02,07,-3.0,-2.9,-6.8,-5.7,281.08,275.83,264.4,267.45,286.84,271.44,267.62,274.01,275.67,292.5,305.21,296.0
13,02,08,-4.9,-2.0,-12.1,-3.9,275.83,264.4,267.45,286.84,271.44,267.62,274.01,275.67,292.5,305.21,296.0,286.35
13,02,09,-7.7,-1.8,-14.7,-2.1,264.4,267.45,286.84,271.44,267.62,274.01,275.67,292.5,305.21,296.0,286.35,279.51
13,02,10,-6.1,-3.3,-8.6,-2.6,267.45,286.84,271.44,267.62,274.01,275.67,292.5,305.21,296.0,286.35,279.51,310.51
13,02,11,-7.6,-3.8,-4.6,-5.7,286.84,271.44,267.62,274.01,275.67,292.5,305.21,296.0,286.35,279.51,310.51,318.35
13,02,12,-4.2,-4.5,-4.4,-3.5,271.44,267.62,274.01,275.67,292.5,305.21,296.0,286.35,279.51,310.51,318.35,333.91
13,02,13,-4.0,-1.5,-4.3,-2.4,267.62,274.01,275.67,292.5,305.21,296.0,286.35,279.51,310.51,318.35,333.91,294.79
13,02,14,-2.4,1.7,-3.0,-1.7,274.01,275.67,292.5,305.21,296.0,286.35,279.51,310.51,318.35,333.91,294.79,296.22
13,02,15,-2.0,1.6,-1.7,-4.2,275.67,292.5,305.21,296.0,286.35,279.51,310.51,318.35,333.91,294.79,296.22,285.05
13,02,16,-0.7,1.6,-1.7,-3.6,292.5,305.21,296.0,286.35,279.51,310.51,318.35,333.91,294.79,296.22,285.05,279.12
13,02,17,0.0,1.9,0.7,-5.2,305.21,296.0,286.35,279.51,310.51,318.35,333.91,294.79,296.22,285.05,279.12,292.17
13,02,18,0.3,3.1,0.0,-7.4,296.0,286.35,279.51,310.51,318.35,333.91,294.79,296.22,285.05,279.12,292.17,287.63
13,02,19,-2.6,1.9,-5.6,-5.7,286.35,279.51,310.51,318.35,333.91,294.79,296.22,285.05,279.12,292.17,287.63,294.35
13,02,20,-5.3,-0.5,-5.4,-0.6,279.51,310.51,318.35,333.91,294.79,296.22,285.05,279.12,292.17,287.63,294.35,324.31
13,02,21,-8.9,-1.8,-1.3,-1.8,310.51,318.35,333.91,294.79,296.22,285.05,279.12,292.17,287.63,294.35,324.31,321.14
13,02,22,-3.5,-0.8,1.0,-1.9,318.35,333.91,294.79,296.22,285.05,279.12,292.17,287.63,294.35,324.31,321.14,288.02
13,02,23,1.4,1.4,2.3,1.2,333.91,294.79,296.22,285.05,279.12,292.17,287.63,294.35,324.31,321.14,288.02,281.67
13,02,24,1.7,1.5,1.7,1.7,294.79,296.22,285.05,279.12,292.17,287.63,294.35,324.31,321.14,288.02,281.67,298.24
13,02,25,0.1,0.5,0.4,2.4,296.22,285.05,279.12,292.17,287.63,294.35,324.31,321.14,288.02,281.67,298.24,302.33
13,02,26,-2.9,0.4,2.8,0.2,285.05,279.12,292.17,287.63,294.35,324.31,321.14,288.02,281.67,298.24,302.33,307.75
13,02,27,-3.1,1.5,4.4,1.7,279.12,292.17,287.63,294.35,324.31,321.14,288.02,281.67,298.24,302.33,307.75,299.31
13,02,28,-0.7,4.0,2.9,0.1,292.17,287.63,294.35,324.31,321.14,288.02,281.67,298.24,302.33,307.75,299.31,302.92
13,03,01,3.1,1.7,1.7,-5.1,287.63,294.35,324.31,321.14,288.02,281.67,298.24,302.33,307.75,299.31,302.92,292.96
13,03,02,2.9,3.3,1.9,-4.7,294.35,324.31,321.14,288.02,281.67,298.24,302.33,307.75,299.31,302.92,292.96,291.78
13,03,03,2.8,2.5,0.1,-6.5,324.31,321.14,288.02,281.67,298.24,302.33,307.75,299.31,302.92,292.96,291.78,318.5
13,03,04,0.8,3.1,2.7,-5.8,321.14,288.02,281.67,298.24,302.33,307.75,299.31,302.92,292.96,291.78,318.5,304.47
13,03,05,-0.4,1.8,3.2,-6.8,288.02,281.67,298.24,302.33,307.75,299.31,302.92,292.96,291.78,318.5,304.47,308.85
13,03,06,1.4,2.5,0.1,-6.0,281.67,298.24,302.33,307.75,299.31,302.92,292.96,291.78,318.5,304.47,308.85,307.66
13,03,07,-1.0,2.2,-2.4,-6.6,298.24,302.33,307.75,299.31,302.92,292.96,291.78,318.5,304.47,308.85,307.66,302.42
13,03,08,-2.6,0.6,-6.1,-7.0,302.33,307.75,299.31,302.92,292.96,291.78,318.5,304.47,308.85,307.66,302.42,297.1
13,03,09,-4.1,-1.2,-9.0,-5.5,307.75,299.31,302.92,292.96,291.78,318.5,304.47,308.85,307.66,302.42,297.1,295.22
13,03,10,-7.0,-3.1,-8.9,-4.3,299.31,302.92,292.96,291.78,318.5,304.47,308.85,307.66,302.42,297.1,295.22,327.57
13,03,11,-4.5,-3.4,-2.3,-7.7,302.92,292.96,291.78,318.5,304.47,308.85,307.66,302.42,297.1,295.22,327.57,351.26
13,03,12,-2.0,-1.1,-3.6,-7.9,292.96,291.78,318.5,304.47,308.85,307.66,302.42,297.1,295.22,327.57,351.26,373.3
13,03,13,-6.3,-2.6,-8.6,-7.3,291.78,318.5,304.47,308.85,307.66,302.42,297.1,295.22,327.57,351.26,373.3,398.54
13,03,14,-7.5,-1.4,-8.3,-6.4,318.5,304.47,308.85,307.66,302.42,297.1,295.22,327.57,351.26,373.3,398.54,364.87
13,03,15,-6.4,0.5,-5.3,-5.9,304.47,308.85,307.66,302.42,297.1,295.22,327.57,351.26,373.3,398.54,364.87,319.77
13,03,16,-1.8,3.3,-3.4,-3.4,308.85,307.66,302.42,297.1,295.22,327.57,351.26,373.3,398.54,364.87,319.77,309.11
13,03,17,-1.4,5.1,1.8,-1.5,307.66,302.42,297.1,295.22,327.57,351.26,373.3,398.54,364.87,319.77,309.11,321.38
13,03,18,-2.9,1.5,-0.4,-0.3,302.42,297.1,295.22,327.57,351.26,373.3,398.54,364.87,319.77,309.11,321.38,337.66
13,03,19,-6.7,-1.9,-6.7,-3.0,297.1,295.22,327.57,351.26,373.3,398.54,364.87,319.77,309.11,321.38,337.66,363.97
13,03,20,-5.1,-2.4,-4.7,-2.8,295.22,327.57,351.26,373.3,398.54,364.87,319.77,309.11,321.38,337.66,363.97,424.14
13,03,21,-3.3,-0.9,-4.3,-4.5,327.57,351.26,373.3,398.54,364.87,319.77,309.11,321.38,337.66,363.97,424.14,354.84
13,03,22,-5.8,-2.4,-5.8,-1.8,351.26,373.3,398.54,364.87,319.77,309.11,321.38,337.66,363.97,424.14,354.84,334.98
13,03,23,-4.3,-2.8,-6.2,-0.9,373.3,398.54,364.87,319.77,309.11,321.38,337.66,363.97,424.14,354.84,334.98,336.09
13,03,24,-0.8,-1.0,-0.6,-0.5,398.54,364.87,319.77,309.11,321.38,337.66,363.97,424.14,354.84,334.98,336.09,349.77
13,03,25,-0.2,-0.6,-0.4,-1.9,364.87,319.77,309.11,321.38,337.66,363.97,424.14,354.84,334.98,336.09,349.77,346.01
13,03,26,-0.2,-0.8,0.4,-1.1,319.77,309.11,321.38,337.66,363.97,424.14,354.84,334.98,336.09,349.77,346.01,356.14
13,03,27,-1.1,-0.8,-0.4,-2.9,309.11,321.38,337.66,363.97,424.14,354.84,334.98,336.09,349.77,346.01,356.14,362.14
13,03,28,-2.3,-0.1,-1.0,-4.1,321.38,337.66,363.97,424.14,354.84,334.98,336.09,349.77,346.01,356.14,362.14,352.32
13,03,29,-0.1,0.1,-3.4,-3.5,337.66,363.97,424.14,354.84,334.98,336.09,349.77,346.01,356.14,362.14,352.32,352.26
13,03,30,0.3,0.7,-2.7,-2.4,363.97,424.14,354.84,334.98,336.09,349.77,346.01,356.14,362.14,352.32,352.26,346.7
13,03,31,0.0,0.2,-1.4,-2.5,424.14,354.84,334.98,336.09,349.77,346.01,356.14,362.14,352.32,352.26,346.7,354.28
13,04,01,2.0,1.9,0.9,-1.5,354.84,334.98,336.09,349.77,346.01,356.14,362.14,352.32,352.26,346.7,354.28,421.21
13,04,02,2.1,2.8,1.1,-2.0,334.98,336.09,349.77,346.01,356.14,362.14,352.32,352.26,346.7,354.28,421.21,373.01
13,04,03,2.4,2.8,2.6,-2.9,336.09,349.77,346.01,356.14,362.14,352.32,352.26,346.7,354.28,421.21,373.01,375.64
13,04,04,3.8,2.7,0.1,-3.3,349.77,346.01,356.14,362.14,352.32,352.26,346.7,354.28,421.21,373.01,375.64,391.44
13,04,05,3.5,1.6,-1.3,-2.6,346.01,356.14,362.14,352.32,352.26,346.7,354.28,421.21,373.01,375.64,391.44,368.38
13,04,06,0.7,1.0,-0.9,-3.9,356.14,362.14,352.32,352.26,346.7,354.28,421.21,373.01,375.64,391.44,368.38,361.64
13,04,07,1.4,0.1,-0.4,-4.5,362.14,352.32,352.26,346.7,354.28,421.21,373.01,375.64,391.44,368.38,361.64,435.91
13,04,08,1.2,0.6,-0.3,-6.8,352.32,352.26,346.7,354.28,421.21,373.01,375.64,391.44,368.38,361.64,435.91,398.14
13,04,09,1.2,1.7,-0.8,-4.9,352.26,346.7,354.28,421.21,373.01,375.64,391.44,368.38,361.64,435.91,398.14,401.25
13,04,10,1.0,2.2,-0.7,0.5,346.7,354.28,421.21,373.01,375.64,391.44,368.38,361.64,435.91,398.14,401.25,406.63
13,04,11,0.5,3.0,0.9,2.0,354.28,421.21,373.01,375.64,391.44,368.38,361.64,435.91,398.14,401.25,406.63,400.17
13,04,12,2.4,5.1,3.1,-0.1,421.21,373.01,375.64,391.44,368.38,361.64,435.91,398.14,401.25,406.63,400.17,384.25
13,04,13,3.7,3.8,3.7,-0.5,373.01,375.64,391.44,368.38,361.64,435.91,398.14,401.25,406.63,400.17,384.25,352.47
13,04,14,2.7,7.0,5.3,0.7,375.64,391.44,368.38,361.64,435.91,398.14,401.25,406.63,400.17,384.25,352.47,374.24
13,04,15,5.7,8.1,10.5,2.5,391.44,368.38,361.64,435.91,398.14,401.25,406.63,400.17,384.25,352.47,374.24,377.97
13,04,16,5.0,8.1,9.3,4.9,368.38,361.64,435.91,398.14,401.25,406.63,400.17,384.25,352.47,374.24,377.97,340.73
13,04,17,8.1,6.6,7.0,4.4,361.64,435.91,398.14,401.25,406.63,400.17,384.25,352.47,374.24,377.97,340.73,295.14
13,04,18,6.6,6.7,7.5,4.6,435.91,398.14,401.25,406.63,400.17,384.25,352.47,374.24,377.97,340.73,295.14,279.71
13,04,19,5.7,4.4,3.0,2.8,398.14,401.25,406.63,400.17,384.25,352.47,374.24,377.97,340.73,295.14,279.71,293.92
13,04,20,5.0,5.2,3.8,1.7,401.25,406.63,400.17,384.25,352.47,374.24,377.97,340.73,295.14,279.71,293.92,292.16
13,04,21,4.5,7.3,7.8,4.5,406.63,400.17,384.25,352.47,374.24,377.97,340.73,295.14,279.71,293.92,292.16,319.11
13,04,22,5.4,5.2,7.8,5.6,400.17,384.25,352.47,374.24,377.97,340.73,295.14,279.71,293.92,292.16,319.11,285.0
13,04,23,8.6,6.6,6.6,5.1,384.25,352.47,374.24,377.97,340.73,295.14,279.71,293.92,292.16,319.11,285.0,306.26
13,04,24,7.7,5.7,4.9,4.8,352.47,374.24,377.97,340.73,295.14,279.71,293.92,292.16,319.11,285.0,306.26,312.97
13,04,25,7.6,4.8,4.3,3.7,374.24,377.97,340.73,295.14,279.71,293.92,292.16,319.11,285.0,306.26,312.97,307.85
13,04,26,6.7,3.7,3.8,2.7,377.97,340.73,295.14,279.71,293.92,292.16,319.11,285.0,306.26,312.97,307.85,288.94
13,04,27,7.2,4.3,2.9,1.6,340.73,295.14,279.71,293.92,292.16,319.11,285.0,306.26,312.97,307.85,288.94,273.14
13,04,28,4.4,4.3,4.8,1.7,295.14,279.71,293.92,292.16,319.11,285.0,306.26,312.97,307.85,288.94,273.14,295.53
13,04,29,5.5,4.7,6.5,4.0,279.71,293.92,292.16,319.11,285.0,306.26,312.97,307.85,288.94,273.14,295.53,301.13
13,04,30,8.1,4.7,3.0,3.9,293.92,292.16,319.11,285.0,306.26,312.97,307.85,288.94,273.14,295.53,301.13,295.34
13,05,01,5.6,4.0,5.0,2.8,292.16,319.11,285.0,306.26,312.97,307.85,288.94,273.14,295.53,301.13,295.34,317.44
13,05,02,6.9,3.8,2.7,3.1,319.11,285.0,306.26,312.97,307.85,288.94,273.14,295.53,301.13,295.34,317.44,310.64
13,05,03,5.2,3.0,2.5,3.6,285.0,306.26,312.97,307.85,288.94,273.14,295.53,301.13,295.34,317.44,310.64,291.18
13,05,04,6.0,4.9,5.2,2.8,306.26,312.97,307.85,288.94,273.14,295.53,301.13,295.34,317.44,310.64,291.18,292.93
